pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
30;0,004353;0,000000;0,00;32;0,003844;0,000000;0,00;2;0,010874;0,000000;0,00;UNSAT
3383;1,173232;1,015625;0,48;36;0,009979;0,000000;0,00;22;0,010152;0,000000;0,00;SAT
30;0,001661;0,000000;0,00;33;0,030882;0,000000;0,00;2;0,025007;0,000000;0,00;UNSAT
8134;5,326238;4,890625;0,36;38;0,006261;0,000000;0,00;20;0,005977;0,000000;0,00;SAT
7487;5,127735;4,812500;0,24;39;0,007281;0,000000;0,00;20;0,003387;0,000000;0,02;SAT
7207;4,190839;3,546875;0,05;36;0,003193;0,000000;0,00;21;0,008707;0,000000;0,00;SAT
2851;0,998870;0,812500;0,00;37;0,026871;0,000000;0,00;21;0,005967;0,000000;0,06;SAT
3392;1,177408;0,921875;0,00;29;0,006894;0,000000;0,00;21;0,003539;0,000000;0,00;SAT
3446;1,246337;1,093750;0,00;36;0,010963;0,000000;0,00;21;0,006595;0,000000;0,00;SAT
30;0,005275;0,000000;0,00;38;0,002038;0,000000;0,00;2;0,001393;0,000000;0,00;UNSAT
7224;4,223587;3,640625;0,57;32;0,002482;0,000000;0,00;18;0,003051;0,000000;0,00;SAT
6744;3,473892;2,968750;0,62;34;0,002584;0,000000;0,00;22;0,002773;0,000000;0,00;SAT
3942;1,349587;1,093750;0,31;32;0,013572;0,000000;0,00;19;0,008147;0,000000;0,00;SAT
10143;8,459509;7,593750;0,16;33;0,003758;0,000000;0,00;22;0,002666;0,000000;0,00;SAT
4779;2,277492;1,750000;0,56;36;0,004734;0,000000;0,00;24;0,013173;0,000000;0,03;SAT
30;0,004524;0,000000;0,00;35;0,008329;0,000000;0,00;2;0,004005;0,000000;0,00;UNSAT
6304;3,365149;3,000000;0,00;38;0,012841;0,000000;0,00;24;0,004480;0,000000;0,00;SAT
4827;1,968463;1,812500;0,00;36;0,001455;0,000000;0,00;25;0,003376;0,015625;0,00;SAT
8156;4,603096;4,296875;0,00;35;0,004801;0,000000;0,00;22;0,003481;0,000000;0,00;SAT
30;0,002555;0,015625;0,00;34;0,001778;0,000000;0,00;2;0,014810;0,000000;0,00;UNSAT
6372;3,792350;3,656250;0,00;34;0,006508;0,000000;0,00;20;0,002010;0,000000;0,00;SAT
30;0,001888;0,000000;0,26;31;0,001351;0,000000;0,00;2;0,003476;0,000000;0,00;UNSAT
4814;2,124149;1,937500;0,00;37;0,016696;0,000000;0,00;23;0,005500;0,000000;0,02;SAT
18569;42,004833;39,062500;0,74;35;0,002272;0,000000;0,00;22;0,002238;0,000000;0,03;SAT
8895;7,013400;6,750000;0,34;34;0,004008;0,000000;0,00;21;0,001203;0,000000;0,00;SAT
5910;2,663144;2,484375;0,61;35;0,004457;0,000000;0,00;16;0,002652;0,000000;0,00;SAT
30;0,001132;0,000000;0,01;37;0,001927;0,000000;0,00;2;0,000781;0,000000;0,00;UNSAT
4813;2,058095;1,937500;0,11;32;0,009367;0,000000;0,00;25;0,011717;0,000000;0,00;SAT
6988;4,122046;3,812500;0,21;34;0,004542;0,000000;0,00;19;0,002662;0,000000;0,00;SAT
5349;2,315225;2,203125;0,89;37;0,005545;0,000000;0,00;24;0,001777;0,015625;0,02;SAT
30;0,002280;0,000000;0,11;32;0,007939;0,000000;0,00;2;0,011811;0,000000;0,00;UNSAT
30;0,002174;0,000000;0,05;30;0,008029;0,000000;0,00;2;0,000877;0,000000;0,00;UNSAT
