pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
6699;107,398589;104,437500;1,83;342;0,042540;0,046875;0,03;230;0,051374;0,046875;0,54;SAT
300;0,091304;0,093750;1,36;336;0,052494;0,046875;0,00;2;0,001917;0,000000;0,00;UNSAT
6126;77,933110;75,890625;1,93;343;0,049121;0,046875;0,03;223;0,065338;0,062500;0,26;SAT
6314;113,521711;110,375000;3,10;320;0,044643;0,031250;0,05;224;0,057046;0,062500;0,00;SAT
6744;106,224502;103,156250;2,89;339;0,045720;0,046875;0,03;226;0,052080;0,046875;0,00;SAT
7562;131,237513;127,703125;2,89;339;0,049284;0,031250;0,04;233;0,045940;0,031250;0,00;SAT
7518;112,743722;109,390625;2,73;347;0,044445;0,046875;0,03;231;0,053135;0,046875;0,00;SAT
6016;90,603436;87,953125;1,32;338;0,050068;0,031250;0,12;229;0,050061;0,046875;0,43;SAT
300;0,019231;0,015625;0,00;358;0,065325;0,062500;0,11;2;0,010667;0,000000;0,00;UNSAT
5562;60,955382;58,843750;2,03;346;0,044840;0,031250;0,03;228;0,056366;0,062500;0,70;SAT
300;0,098355;0,078125;2,16;329;0,058165;0,000000;0,00;2;0,010150;0,000000;0,00;UNSAT
6150;76,516730;74,640625;0,65;349;0,044788;0,046875;0,02;226;0,049138;0,046875;0,65;SAT
300;0,060069;0,031250;2,14;320;0,045611;0,046875;0,00;2;0,005136;0,000000;0,00;UNSAT
300;0,249502;0,250000;0,74;330;0,052754;0,031250;0,03;2;0,004085;0,000000;0,00;UNSAT
300;0,027974;0,015625;1,87;327;0,045735;0,015625;0,00;2;0,002101;0,015625;0,00;UNSAT
6194;81,794830;79,390625;1,09;347;0,049634;0,000000;0,03;222;0,047577;0,046875;0,00;SAT
6587;79,893341;77,000000;1,12;358;0,041728;0,046875;0,09;234;0,052400;0,031250;0,95;SAT
300;0,243076;0,218750;0,40;343;0,059548;0,031250;0,03;2;0,018959;0,000000;0,00;UNSAT
300;0,081017;0,062500;1,80;349;0,049259;0,046875;0,04;2;0,010483;0,000000;0,00;UNSAT
300;0,064112;0,062500;0,00;354;0,046716;0,046875;0,04;2;0,006037;0,000000;0,00;UNSAT
300;0,042910;0,046875;1,41;348;0,065333;0,031250;0,00;2;0,000592;0,000000;0,00;UNSAT
