pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
850;0,976572;0,921875;0,23;20;0,565095;0,546875;1,05;2;0,004350;0,000000;0,00;UNSAT
850;39,487477;37,796875;0,41;23;0,428394;0,406250;0,00;2;0,012272;0,000000;0,00;UNSAT
850;0,997214;0,937500;3,65;19;0,372130;0,359375;0,00;2;0,019202;0,000000;0,00;UNSAT
850;5,138485;4,968750;1,68;20;0,382897;0,375000;0,00;2;0,001384;0,000000;0,00;UNSAT
850;56,825634;54,609375;0,66;14;0,311909;0,312500;0,09;2;0,009339;0,000000;0,00;UNSAT
9055;158,894466;153,312500;0,56;20;0,854369;0,796875;4,02;110;10,021631;9,718750;0,00;Prea dificilă
850;6,939466;6,750000;0,32;13;7,443202;7,062500;2,38;2;0,003352;0,000000;0,00;UNSAT
850;5,445405;5,265625;3,30;17;0,346229;0,312500;0,00;2;0,001162;0,000000;0,00;UNSAT
8972;105,532104;102,265625;0,92;11;0,401939;0,375000;0,00;30;10,031141;9,656250;0,00;Prea dificilă
9089;178,382565;173,031250;1,44;23;0,567757;0,531250;0,34;61;10,011389;9,593750;0,00;Prea dificilă
850;3,823714;3,750000;0,37;19;1,274225;1,218750;2,29;2;0,010014;0,015625;0,00;UNSAT
8890;123,121114;118,281250;1,29;19;0,537909;0,531250;0,19;104;10,069744;9,734375;0,00;Prea dificilă
9040;135,974755;131,078125;1,10;21;1,419195;1,343750;2,80;110;10,016410;9,703125;0,00;Prea dificilă
850;2,380492;2,234375;0,00;22;0,492376;0,453125;1,27;2;0,002330;0,015625;0,00;UNSAT
9034;100,228917;96,953125;1,55;21;2,298285;2,218750;6,19;77;10,030253;9,531250;0,00;Prea dificilă
850;14,302145;14,031250;0,78;26;0,860510;0,859375;1,89;2;0,001163;0,000000;0,00;UNSAT
849;4,125394;4,015625;0,25;29;1,765235;1,750000;1,79;2;0,004103;0,000000;0,00;UNSAT
8945;124,821508;119,625000;0,50;25;0,521832;0,500000;0,53;35;10,006244;9,718750;0,07;Prea dificilă
850;70,975067;68,812500;1,70;8;0,118171;0,125000;0,05;2;0,004396;0,000000;0,00;UNSAT
850;66,163517;63,765625;1,02;12;0,270556;0,250000;0,59;2;0,001745;0,000000;0,00;UNSAT
850;95,102795;92,421875;1,21;24;0,462086;0,437500;0,00;2;0,001264;0,000000;0,00;UNSAT
850;2,406117;2,281250;4,22;3;0,040041;0,046875;0,00;2;0,001536;0,000000;0,00;UNSAT
8935;108,676044;104,687500;0,17;20;0,449386;0,437500;0,70;91;10,020086;9,750000;0,00;Prea dificilă
850;4,543970;4,468750;1,85;7;0,111594;0,078125;0,17;2;0,004542;0,000000;0,00;UNSAT
9132;183,106652;177,687500;0,00;31;0,973162;0,906250;1,56;92;10,073109;9,843750;0,00;Prea dificilă
850;6,229007;6,015625;0,78;24;0,648603;0,625000;0,48;2;0,002450;0,000000;0,00;UNSAT
850;2,608727;2,546875;1,65;20;0,448951;0,421875;0,00;2;0,010706;0,000000;0,00;UNSAT
8984;98,873947;95,203125;0,99;25;1,007872;0,921875;2,49;98;10,020674;9,812500;0,00;Prea dificilă
9132;176,439244;171,046875;0,75;18;0,342109;0,312500;0,28;73;10,024838;9,687500;0,00;Prea dificilă
8917;128,905722;124,828125;0,78;21;0,589079;0,546875;0,30;88;10,038373;9,734375;0,00;Prea dificilă
850;4,032047;3,921875;2,61;21;0,751539;0,703125;0,32;2;0,001208;0,000000;0,00;UNSAT
8928;93,938227;90,609375;0,00;16;0,341933;0,296875;0,00;93;10,035893;9,390625;0,45;Prea dificilă
850;1,363892;1,296875;2,49;14;1,560519;1,453125;0,76;2;0,001133;0,000000;0,00;UNSAT
850;5,942513;5,703125;0,66;26;0,641320;0,625000;0,18;2;0,001262;0,000000;0,00;UNSAT
8871;83,629763;80,781250;0,53;20;0,785178;0,750000;0,40;69;10,020756;9,609375;0,00;Prea dificilă
9013;96,509739;92,875000;0,92;24;0,523731;0,484375;0,00;71;10,033870;9,750000;0,00;Prea dificilă
850;0,596341;0,562500;0,00;24;0,508839;0,484375;0,80;2;0,005051;0,000000;0,00;UNSAT
850;4,454544;4,109375;3,91;7;0,106041;0,093750;0,09;2;0,001145;0,000000;0,00;UNSAT
850;60,452666;58,625000;1,30;18;0,433798;0,390625;0,29;2;0,003158;0,015625;0,00;UNSAT
8969;120,526610;116,562500;0,00;17;0,548038;0,515625;0,23;68;10,205244;9,484375;0,00;Prea dificilă
850;41,042802;39,546875;0,00;16;0,409855;0,406250;0,00;2;0,001199;0,000000;0,00;UNSAT
850;3,942507;3,859375;0,14;22;0,573210;0,562500;0,22;2;0,001903;0,000000;0,00;UNSAT
850;43,024044;41,796875;1,46;20;0,535597;0,546875;0,00;2;0,003497;0,000000;0,00;UNSAT
850;4,247157;4,109375;0,00;16;0,376801;0,328125;0,62;2;0,002655;0,000000;0,00;UNSAT
850;7,260466;7,031250;0,38;18;0,297883;0,281250;0,36;2;0,002814;0,000000;0,00;UNSAT
850;0,552795;0,531250;0,00;23;0,381867;0,359375;0,56;2;0,009560;0,000000;0,00;UNSAT
9047;155,207599;150,593750;0,30;17;0,428416;0,421875;0,36;73;10,014428;9,593750;0,00;Prea dificilă
850;2,093979;2,046875;4,16;15;0,268064;0,265625;0,00;2;0,001089;0,000000;0,00;UNSAT
9009;110,640481;106,625000;0,96;24;2,103883;2,031250;3,43;71;10,020321;9,640625;0,00;Prea dificilă
850;14,588442;14,203125;0,96;19;0,485098;0,468750;0,48;2;0,004788;0,000000;0,00;UNSAT
8926;109,740049;105,625000;1,02;23;1,281836;1,203125;1,57;91;10,061931;9,812500;0,00;Prea dificilă
850;44,079846;42,703125;0,54;19;1,536085;1,421875;5,83;2;0,002091;0,000000;0,00;UNSAT
850;24,437645;23,968750;0,98;15;0,429368;0,390625;0,00;2;0,002980;0,000000;0,00;UNSAT
850;106,257685;102,375000;0,47;12;0,466095;0,437500;0,68;2;0,001186;0,000000;0,00;UNSAT
9025;134,692836;130,203125;0,59;17;0,576787;0,546875;2,23;100;10,016491;9,781250;0,00;Prea dificilă
9123;139,230799;134,218750;0,15;19;0,410583;0,406250;0,71;47;10,009563;9,765625;0,07;Prea dificilă
8866;104,929849;101,468750;2,07;22;0,847829;0,796875;0,99;133;10,055125;9,562500;0,00;Prea dificilă
9030;127,429751;122,218750;1,43;14;0,371593;0,359375;0,00;121;10,018865;9,656250;0,61;Prea dificilă
